"created_at_utc","tariff_class","tariff_internal_name","status","taxi_status","vehicle_model","vehicle_color","vehicle_car_region","payment_cost","payment_currency_code","driver_call_model"
1618859345,"Комфорт","business","finished","complete","Volkswagen Polo","серый",34,94.05,"RUB","no_call"
1618850214,"Эконом","econom","finished","complete","Datsun mi-DO","белый",34,115.5,"RUB","no_call"
1618725942,"Эконом","econom","finished","complete","LADA (ВАЗ) Vesta","белый",34,83.8,"RUB","no_call"
1618601088,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","чёрный",34,146.7,"RUB","no_call"
1618590494,"Эконом","econom","finished","complete","Hyundai Solaris","белый",34,178.4,"RUB","no_call"
1618589779,"Эконом","econom","finished","complete","Hyundai i30","чёрный",34,188.65,"RUB","no_call"
1618584087,"Комфорт","business","finished","complete","Skoda Rapid","белый",34,710.45,"RUB","no_call"
1618574222,"Эконом","econom","finished","complete","Renault Logan","белый",34,587.7,"RUB","no_call"
1618426642,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,125.75,"RUB","no_call"
1618417385,"Эконом","econom","finished","complete","Hyundai i30","чёрный",34,199.3,"RUB","no_call"
1618412968,"Комфорт","business","finished","complete","Kia Rio","серый",34,637.45,"RUB","no_call"
1618399843,"Эконом","econom","finished","complete","Skoda Rapid","белый",34,62.8,"RUB","no_call"
1618390734,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,610,"RUB","no_call"
1618252815,"Эконом","econom","finished","complete","Volkswagen Polo","серый",34,115.25,"RUB","no_call"
1618243099,"Эконом","econom","finished","complete","Kia Rio","белый",34,94.3,"RUB","no_call"
1618172213,"Эконом","econom","finished","complete","Renault Logan","бежевый",34,157.2,"RUB","no_call"
1618166009,"Комфорт","business","finished","complete","Kia Rio","белый",34,600,"RUB","no_call"
1618165640,"Эконом","econom","cancelled","driving","Datsun on-DO","серый",34,0,"RUB","no_call"
1618165421,"Эконом","econom","cancelled","driving","LADA (ВАЗ) 2115","серый",34,0,"RUB","no_call"
1618152954,"Комфорт","business","finished","complete","Hyundai Solaris","белый",34,260,"RUB","no_call"
1618000329,"Комфорт","business","finished","complete","Renault Arkana","чёрный",30,658.25,"RUB","no_call"
1617984934,"Комфорт","business","finished","complete","Ford Focus","белый",34,219.4,"RUB","no_call"
1617975334,"Эконом","econom","finished","complete","Renault Fluence","белый",34,482.6,"RUB","no_call"
1617959163,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","чёрный",34,0,"RUB","no_call"
1617958967,"Эконом","econom","finished","complete","Hyundai Solaris","белый",34,94.4,"RUB","no_call"
1617952843,"Комфорт","business","finished","complete","LADA (ВАЗ) Vesta","белый",34,104.25,"RUB","no_call"
1617892990,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","серый",34,94.45,"RUB","no_call"
1617892787,"Эконом","econom","cancelled","driving","Skoda Rapid","белый",34,0,"RUB","no_call"
1617818471,"Эконом","econom","finished","complete","Kia Rio","белый",34,493.05,"RUB","no_call"
1617810425,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,304.25,"RUB","no_call"
1617801956,"Эконом","econom","cancelled","driving","Renault Logan","синий",34,0,"RUB","no_call"
1617796922,"Эконом","econom","finished","complete","Renault Logan","бежевый",34,409.4,"RUB","no_call"
1617796793,"Эконом","econom","cancelled","driving","Renault Logan","белый",34,0,"RUB","no_call"
1617642044,"Эконом","econom","finished","complete","Kia Spectra","чёрный",34,125.75,"RUB","no_call"
1617639711,"Эконом","econom","finished","complete","LADA (ВАЗ) Vesta","красный",34,178.05,"RUB","no_call"
1617484960,"Эконом","econom","cancelled","driving","Kia Cerato","синий",34,0,"RUB","no_call"
1617483943,"Комфорт","business","finished","complete","Hyundai Solaris","белый",34,2,"RUB","no_call"
1617460882,"Комфорт","business","finished","complete","Volkswagen Polo","белый",34,125.2,"RUB","no_call"
1617446008,"Эконом","econom","finished","complete","Ford Focus","белый",34,94.4,"RUB","no_call"
1617445825,"Комфорт","business","cancelled","driving","Renault Arkana","белый",34,0,"RUB","no_call"
1617433201,"Эконом","econom","cancelled","driving","Renault Logan","бежевый",34,0,"RUB","no_call"
1617402325,"Эконом","econom","finished","complete","Chevrolet Cruze","белый",23,560,"RUB","no_call"
1617279231,"Эконом","econom","finished","complete","Renault Logan","белый",34,104.8,"RUB","no_call"
1617271617,"Эконом","econom","finished","complete","Renault Logan","белый",34,146.65,"RUB","no_call"
1617208773,"Эконом","econom","finished","complete","Volkswagen Polo","белый",34,178.2,"RUB","no_call"
1617197557,"Комфорт","business","finished","complete","Skoda Rapid","белый",34,208.85,"RUB","no_call"
1617194778,"Эконом","econom","finished","complete","Chevrolet Lacetti","чёрный",34,241.1,"RUB","no_call"
1617123765,"Комфорт","business","finished","complete","Kia Cerato","белый",34,700,"RUB","no_call"
1617111356,"Эконом","econom","finished","complete","Chevrolet Cruze","белый",61,472.3,"RUB","no_call"
1617042017,"Комфорт","business","finished","complete","Toyota Camry","белый",34,740,"RUB","no_call"
1617034868,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","зелёный",34,73.05,"RUB","no_call"
1617028952,"Эконом","econom","finished","complete","LADA (ВАЗ) Largus","белый",34,472.4,"RUB","no_call"
1617028458,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","белый",34,0,"RUB","no_call"
1617025078,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","серый",34,146.85,"RUB","no_call"
1616869125,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Largus","серый",34,0,"RUB","no_call"
1616844024,"Эконом","econom","finished","complete","Volkswagen Polo","жёлтый",34,600,"RUB","no_call"
